Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Units_Sold,Inventory_Level,Supplier_Lead_Time_Days,Reorder_Point,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Stockout_Flag,Demand_Forecast,System_Count,Physical_Count,Variance,Accuracy_Flag,Defect_Flag,Shrink_Flag,Severity
2024-03-27,SKU_23,WH_4,SUP_8,West,30,392,14,236,0,15.4,18.69,0,0,29.9,392,377,-15,Inaccurate,1,1,Moderate
2024-03-28,SKU_23,WH_4,SUP_8,West,22,370,14,236,0,15.4,18.69,0,0,21.75,370,370,0,Accurate,0,0,Accurate
2024-03-29,SKU_23,WH_4,SUP_8,North,28,342,14,236,0,15.4,18.69,0,0,28.93,342,342,0,Accurate,0,0,Accurate
2024-03-30,SKU_23,WH_4,SUP_8,East,24,318,14,236,0,15.4,18.69,0,0,23.88,318,318,0,Accurate,0,0,Accurate
2024-03-31,SKU_23,WH_4,SUP_8,South,32,286,14,236,0,15.4,18.69,0,0,26.13,286,286,0,Accurate,0,0,Accurate
2024-04-01,SKU_23,WH_4,SUP_8,West,36,250,14,236,0,15.4,18.69,0,0,39.03,250,250,0,Accurate,0,0,Accurate
2024-04-02,SKU_23,WH_4,SUP_8,East,26,224,14,236,0,15.4,18.69,0,0,27.58,224,224,0,Accurate,0,0,Accurate
2024-04-03,SKU_23,WH_4,SUP_8,South,37,497,14,236,310,15.4,18.69,0,0,35.53,497,497,0,Accurate,0,0,Accurate
2024-04-04,SKU_23,WH_4,SUP_8,East,18,479,14,236,0,15.4,18.69,0,0,20.87,479,479,0,Accurate,0,0,Accurate
2024-04-05,SKU_23,WH_4,SUP_8,South,26,453,14,236,0,15.4,18.69,0,0,25.26,453,453,0,Accurate,0,0,Accurate
2024-04-06,SKU_23,WH_4,SUP_8,South,31,422,14,236,0,15.4,18.69,0,0,29.67,422,422,0,Accurate,0,0,Accurate
2024-04-07,SKU_23,WH_4,SUP_8,West,32,390,14,236,0,15.4,18.69,0,0,30.08,390,390,0,Accurate,0,0,Accurate
2024-04-08,SKU_23,WH_4,SUP_8,South,32,358,14,236,0,15.4,18.69,0,0,31.03,358,358,0,Accurate,0,0,Accurate
2024-04-09,SKU_23,WH_4,SUP_8,South,40,318,14,236,0,15.4,18.69,1,0,42.03,318,318,0,Accurate,0,0,Accurate
2024-04-10,SKU_23,WH_4,SUP_8,North,24,294,14,236,0,15.4,18.69,0,0,22.2,294,294,0,Accurate,0,0,Accurate
2024-04-11,SKU_23,WH_4,SUP_8,West,28,266,14,236,0,15.4,18.69,0,0,28.36,266,266,0,Accurate,0,0,Accurate
2024-04-12,SKU_23,WH_4,SUP_8,North,33,233,14,236,0,15.4,18.69,0,0,34.15,233,233,0,Accurate,0,0,Accurate
2024-04-13,SKU_23,WH_4,SUP_8,East,22,689,14,236,478,15.4,18.69,0,0,23.15,689,689,0,Accurate,0,0,Accurate
2024-04-14,SKU_23,WH_4,SUP_8,South,24,665,14,236,0,15.4,18.69,0,0,24.0,665,665,0,Accurate,0,0,Accurate
2024-04-15,SKU_23,WH_4,SUP_8,West,28,637,14,236,0,15.4,18.69,0,0,33.4,637,637,0,Accurate,0,0,Accurate
2024-04-16,SKU_23,WH_4,SUP_8,South,30,607,14,236,0,15.4,18.69,0,0,31.59,607,607,0,Accurate,0,0,Accurate
2024-04-17,SKU_23,WH_4,SUP_8,West,26,581,14,236,0,15.4,18.69,0,0,29.05,581,581,0,Accurate,0,0,Accurate
2024-04-18,SKU_23,WH_4,SUP_8,South,29,552,14,236,0,15.4,18.69,0,0,26.2,552,552,0,Accurate,0,0,Accurate
2024-04-19,SKU_23,WH_4,SUP_8,East,33,519,14,236,0,15.4,18.69,0,0,35.86,519,519,0,Accurate,0,0,Accurate
2024-04-20,SKU_23,WH_4,SUP_8,South,35,484,14,236,0,15.4,18.69,0,0,34.29,484,484,0,Accurate,0,0,Accurate
2024-04-21,SKU_23,WH_4,SUP_8,North,25,459,14,236,0,15.4,18.69,0,0,32.53,459,459,0,Accurate,0,0,Accurate
2024-04-22,SKU_23,WH_4,SUP_8,South,26,433,14,236,0,15.4,18.69,0,0,23.65,433,433,0,Accurate,0,0,Accurate
2024-04-23,SKU_23,WH_4,SUP_8,South,26,407,14,236,0,15.4,18.69,0,0,27.94,407,407,0,Accurate,0,0,Accurate
2024-04-24,SKU_23,WH_4,SUP_8,East,35,372,14,236,0,15.4,18.69,0,0,31.14,372,372,0,Accurate,0,0,Accurate
2024-04-25,SKU_23,WH_4,SUP_8,North,33,339,14,236,0,15.4,18.69,0,0,38.21,339,339,0,Accurate,0,0,Accurate
2024-04-26,SKU_23,WH_4,SUP_8,East,32,307,14,236,0,15.4,18.69,0,0,31.5,307,307,0,Accurate,0,0,Accurate
2024-04-27,SKU_23,WH_4,SUP_8,East,28,279,14,236,0,15.4,18.69,0,0,25.14,279,279,0,Accurate,0,0,Accurate
2024-04-28,SKU_23,WH_4,SUP_8,South,21,258,14,236,0,15.4,18.69,0,0,25.19,258,258,0,Accurate,0,0,Accurate
2024-04-29,SKU_23,WH_4,SUP_8,West,26,232,14,236,0,15.4,18.69,0,0,25.45,232,222,-10,Inaccurate,1,1,Moderate
2024-04-30,SKU_23,WH_4,SUP_8,North,18,450,14,236,236,15.4,18.69,0,0,13.6,450,450,0,Accurate,0,0,Accurate
2024-05-01,SKU_23,WH_4,SUP_8,East,27,423,14,236,0,15.4,18.69,0,0,24.82,423,423,0,Accurate,0,0,Accurate
2024-05-02,SKU_23,WH_4,SUP_8,South,28,395,14,236,0,15.4,18.69,1,0,30.08,395,395,0,Accurate,0,0,Accurate
2024-05-03,SKU_23,WH_4,SUP_8,North,24,371,14,236,0,15.4,18.69,0,0,23.31,371,371,0,Accurate,0,0,Accurate
2024-05-04,SKU_23,WH_4,SUP_8,East,30,341,14,236,0,15.4,18.69,0,0,30.24,341,339,-2,Inaccurate,0,1,Minor
2024-05-05,SKU_23,WH_4,SUP_8,North,33,308,14,236,0,15.4,18.69,1,0,34.02,308,308,0,Accurate,0,0,Accurate
2024-05-06,SKU_23,WH_4,SUP_8,North,32,276,14,236,0,15.4,18.69,0,0,32.93,276,276,0,Accurate,0,0,Accurate
2024-05-07,SKU_23,WH_4,SUP_8,East,27,249,14,236,0,15.4,18.69,0,0,28.7,249,249,0,Accurate,0,0,Accurate
2024-05-08,SKU_23,WH_4,SUP_8,West,28,221,14,236,0,15.4,18.69,0,0,27.62,221,221,0,Accurate,0,0,Accurate
2024-05-09,SKU_23,WH_4,SUP_8,South,29,403,14,236,211,15.4,18.69,0,0,28.56,403,403,0,Accurate,0,0,Accurate
2024-05-10,SKU_23,WH_4,SUP_8,East,26,377,14,236,0,15.4,18.69,0,0,24.3,377,377,0,Accurate,0,0,Accurate
2024-05-11,SKU_23,WH_4,SUP_8,West,27,350,14,236,0,15.4,18.69,0,0,26.41,350,350,0,Accurate,0,0,Accurate
2024-05-12,SKU_23,WH_4,SUP_8,North,21,329,14,236,0,15.4,18.69,0,0,16.58,329,329,0,Accurate,0,0,Accurate
2024-05-13,SKU_23,WH_4,SUP_8,East,26,303,14,236,0,15.4,18.69,0,0,19.15,303,303,0,Accurate,0,0,Accurate
2024-05-14,SKU_23,WH_4,SUP_8,West,39,264,14,236,0,15.4,18.69,0,0,37.36,264,282,18,Inaccurate,1,0,Critical
2024-05-15,SKU_23,WH_4,SUP_8,East,31,233,14,236,0,15.4,18.69,0,0,27.51,233,233,0,Accurate,0,0,Accurate
2024-05-16,SKU_23,WH_4,SUP_8,East,24,643,14,236,434,15.4,18.69,0,0,25.05,643,643,0,Accurate,0,0,Accurate
2024-05-17,SKU_23,WH_4,SUP_8,East,27,616,14,236,0,15.4,18.69,0,0,29.22,616,616,0,Accurate,0,0,Accurate
2024-05-18,SKU_23,WH_4,SUP_8,South,23,593,14,236,0,15.4,18.69,0,0,22.76,593,575,-18,Inaccurate,1,1,Critical
2024-05-19,SKU_23,WH_4,SUP_8,South,24,569,14,236,0,15.4,18.69,0,0,22.73,569,569,0,Accurate,0,0,Accurate
2024-05-20,SKU_23,WH_4,SUP_8,East,22,547,14,236,0,15.4,18.69,0,0,22.69,547,547,0,Accurate,0,0,Accurate
2024-05-21,SKU_23,WH_4,SUP_8,North,37,510,14,236,0,15.4,18.69,0,0,39.66,510,516,6,Inaccurate,1,0,Moderate
2024-05-22,SKU_23,WH_4,SUP_8,North,26,484,14,236,0,15.4,18.69,0,0,26.55,484,484,0,Accurate,0,0,Accurate
2024-05-23,SKU_23,WH_4,SUP_8,West,21,463,14,236,0,15.4,18.69,0,0,19.38,463,463,0,Accurate,0,0,Accurate
2024-05-24,SKU_23,WH_4,SUP_8,East,35,428,14,236,0,15.4,18.69,1,0,33.81,428,428,0,Accurate,0,0,Accurate
2024-05-25,SKU_23,WH_4,SUP_8,West,31,397,14,236,0,15.4,18.69,0,0,34.06,397,397,0,Accurate,0,0,Accurate
2024-05-26,SKU_23,WH_4,SUP_8,East,32,365,14,236,0,15.4,18.69,0,0,33.06,365,365,0,Accurate,0,0,Accurate
2024-05-27,SKU_23,WH_4,SUP_8,East,33,332,14,236,0,15.4,18.69,0,0,39.68,332,339,7,Inaccurate,1,0,Moderate
2024-05-28,SKU_23,WH_4,SUP_8,West,31,301,14,236,0,15.4,18.69,1,0,30.63,301,301,0,Accurate,0,0,Accurate
2024-05-29,SKU_23,WH_4,SUP_8,East,27,274,14,236,0,15.4,18.69,0,0,22.6,274,274,0,Accurate,0,0,Accurate
2024-05-30,SKU_23,WH_4,SUP_8,North,19,255,14,236,0,15.4,18.69,0,0,15.69,255,255,0,Accurate,0,0,Accurate
2024-05-31,SKU_23,WH_4,SUP_8,East,32,223,14,236,0,15.4,18.69,0,0,27.15,223,223,0,Accurate,0,0,Accurate
2024-06-01,SKU_23,WH_4,SUP_8,West,30,606,14,236,413,15.4,18.69,0,0,35.84,606,606,0,Accurate,0,0,Accurate
2024-06-02,SKU_23,WH_4,SUP_8,North,30,576,14,236,0,15.4,18.69,0,0,33.64,576,576,0,Accurate,0,0,Accurate
2024-06-03,SKU_23,WH_4,SUP_8,East,22,554,14,236,0,15.4,18.69,0,0,21.27,554,554,0,Accurate,0,0,Accurate
2024-06-04,SKU_23,WH_4,SUP_8,East,19,535,14,236,0,15.4,18.69,0,0,17.66,535,535,0,Accurate,0,0,Accurate
2024-06-05,SKU_23,WH_4,SUP_8,East,26,509,14,236,0,15.4,18.69,0,0,25.71,509,509,0,Accurate,0,0,Accurate
2024-06-06,SKU_23,WH_4,SUP_8,North,28,481,14,236,0,15.4,18.69,0,0,22.23,481,481,0,Accurate,0,0,Accurate
2024-06-07,SKU_23,WH_4,SUP_8,South,30,451,14,236,0,15.4,18.69,0,0,37.45,451,451,0,Accurate,0,0,Accurate
2024-06-08,SKU_23,WH_4,SUP_8,East,28,423,14,236,0,15.4,18.69,0,0,32.26,423,423,0,Accurate,0,0,Accurate
2024-06-09,SKU_23,WH_4,SUP_8,West,28,395,14,236,0,15.4,18.69,0,0,24.77,395,395,0,Accurate,0,0,Accurate
2024-06-10,SKU_23,WH_4,SUP_8,West,18,377,14,236,0,15.4,18.69,0,0,16.05,377,377,0,Accurate,0,0,Accurate
2024-06-11,SKU_23,WH_4,SUP_8,North,26,351,14,236,0,15.4,18.69,0,0,23.63,351,351,0,Accurate,0,0,Accurate
2024-06-12,SKU_23,WH_4,SUP_8,North,25,326,14,236,0,15.4,18.69,0,0,24.87,326,326,0,Accurate,0,0,Accurate
2024-06-13,SKU_23,WH_4,SUP_8,West,21,305,14,236,0,15.4,18.69,0,0,20.61,305,305,0,Accurate,0,0,Accurate
2024-06-14,SKU_23,WH_4,SUP_8,East,22,283,14,236,0,15.4,18.69,0,0,19.53,283,283,0,Accurate,0,0,Accurate
2024-06-15,SKU_23,WH_4,SUP_8,South,15,268,14,236,0,15.4,18.69,0,0,15.45,268,268,0,Accurate,0,0,Accurate
2024-06-16,SKU_23,WH_4,SUP_8,East,24,244,14,236,0,15.4,18.69,0,0,20.16,244,244,0,Accurate,0,0,Accurate
2024-06-17,SKU_23,WH_4,SUP_8,West,23,221,14,236,0,15.4,18.69,0,0,23.54,221,221,0,Accurate,0,0,Accurate
2024-06-18,SKU_23,WH_4,SUP_8,East,30,553,14,236,362,15.4,18.69,0,0,29.47,553,553,0,Accurate,0,0,Accurate
2024-06-19,SKU_23,WH_4,SUP_8,West,19,534,14,236,0,15.4,18.69,0,0,18.64,534,534,0,Accurate,0,0,Accurate
2024-06-20,SKU_23,WH_4,SUP_8,West,17,517,14,236,0,15.4,18.69,0,0,17.35,517,517,0,Accurate,0,0,Accurate
2024-06-21,SKU_23,WH_4,SUP_8,South,16,501,14,236,0,15.4,18.69,0,0,16.36,501,507,6,Inaccurate,1,0,Moderate
2024-06-22,SKU_23,WH_4,SUP_8,North,16,485,14,236,0,15.4,18.69,0,0,22.19,485,476,-9,Inaccurate,1,1,Moderate
2024-06-23,SKU_23,WH_4,SUP_8,West,20,465,14,236,0,15.4,18.69,0,0,28.04,465,465,0,Accurate,0,0,Accurate
2024-06-24,SKU_23,WH_4,SUP_8,South,19,446,14,236,0,15.4,18.69,0,0,19.53,446,446,0,Accurate,0,0,Accurate
2024-06-25,SKU_23,WH_4,SUP_8,North,18,428,14,236,0,15.4,18.69,0,0,15.1,428,428,0,Accurate,0,0,Accurate
2024-06-26,SKU_23,WH_4,SUP_8,East,24,404,14,236,0,15.4,18.69,0,0,31.42,404,404,0,Accurate,0,0,Accurate
2024-06-27,SKU_23,WH_4,SUP_8,East,19,385,14,236,0,15.4,18.69,0,0,16.06,385,385,0,Accurate,0,0,Accurate
2024-06-28,SKU_23,WH_4,SUP_8,West,20,365,14,236,0,15.4,18.69,0,0,22.8,365,365,0,Accurate,0,0,Accurate
2024-06-29,SKU_23,WH_4,SUP_8,South,24,341,14,236,0,15.4,18.69,0,0,24.89,341,341,0,Accurate,0,0,Accurate
2024-06-30,SKU_23,WH_4,SUP_8,South,23,318,14,236,0,15.4,18.69,0,0,21.19,318,318,0,Accurate,0,0,Accurate
2024-07-01,SKU_23,WH_4,SUP_8,West,29,289,14,236,0,15.4,18.69,1,0,27.95,289,289,0,Accurate,0,0,Accurate
2024-07-02,SKU_23,WH_4,SUP_8,West,24,265,14,236,0,15.4,18.69,0,0,28.93,265,265,0,Accurate,0,0,Accurate
2024-07-03,SKU_23,WH_4,SUP_8,South,22,243,14,236,0,15.4,18.69,0,0,22.77,243,243,0,Accurate,0,0,Accurate
2024-07-04,SKU_23,WH_4,SUP_8,West,32,211,14,236,0,15.4,18.69,0,0,31.53,211,211,0,Accurate,0,0,Accurate
2024-07-05,SKU_23,WH_4,SUP_8,North,21,566,14,236,376,15.4,18.69,0,0,22.28,566,566,0,Accurate,0,0,Accurate
2024-07-06,SKU_23,WH_4,SUP_8,East,20,546,14,236,0,15.4,18.69,0,0,13.27,546,546,0,Accurate,0,0,Accurate
2024-07-07,SKU_23,WH_4,SUP_8,West,22,524,14,236,0,15.4,18.69,0,0,24.42,524,524,0,Accurate,0,0,Accurate
2024-07-08,SKU_23,WH_4,SUP_8,North,15,509,14,236,0,15.4,18.69,0,0,14.49,509,509,0,Accurate,0,0,Accurate
2024-07-09,SKU_23,WH_4,SUP_8,West,16,493,14,236,0,15.4,18.69,0,0,13.03,493,493,0,Accurate,0,0,Accurate
2024-07-10,SKU_23,WH_4,SUP_8,North,27,466,14,236,0,15.4,18.69,1,0,28.89,466,466,0,Accurate,0,0,Accurate
2024-07-11,SKU_23,WH_4,SUP_8,South,13,453,14,236,0,15.4,18.69,0,0,12.41,453,453,0,Accurate,0,0,Accurate
2024-07-12,SKU_23,WH_4,SUP_8,East,18,435,14,236,0,15.4,18.69,0,0,17.22,435,435,0,Accurate,0,0,Accurate
2024-07-13,SKU_23,WH_4,SUP_8,East,17,418,14,236,0,15.4,18.69,0,0,15.6,418,418,0,Accurate,0,0,Accurate
2024-07-14,SKU_23,WH_4,SUP_8,West,14,404,14,236,0,15.4,18.69,0,0,18.33,404,404,0,Accurate,0,0,Accurate
2024-07-15,SKU_23,WH_4,SUP_8,West,21,383,14,236,0,15.4,18.69,0,0,21.72,383,383,0,Accurate,0,0,Accurate
2024-07-16,SKU_23,WH_4,SUP_8,South,18,365,14,236,0,15.4,18.69,0,0,19.77,365,365,0,Accurate,0,0,Accurate
2024-07-17,SKU_23,WH_4,SUP_8,West,13,352,14,236,0,15.4,18.69,0,0,13.81,352,352,0,Accurate,0,0,Accurate
2024-07-18,SKU_23,WH_4,SUP_8,East,13,339,14,236,0,15.4,18.69,0,0,11.47,339,339,0,Accurate,0,0,Accurate
2024-07-19,SKU_23,WH_4,SUP_8,West,17,322,14,236,0,15.4,18.69,0,0,13.43,322,322,0,Accurate,0,0,Accurate
2024-07-20,SKU_23,WH_4,SUP_8,South,13,309,14,236,0,15.4,18.69,0,0,15.12,309,309,0,Accurate,0,0,Accurate
2024-07-21,SKU_23,WH_4,SUP_8,North,18,291,14,236,0,15.4,18.69,0,0,22.28,291,291,0,Accurate,0,0,Accurate
2024-07-22,SKU_23,WH_4,SUP_8,North,14,277,14,236,0,15.4,18.69,0,0,15.0,277,277,0,Accurate,0,0,Accurate
2024-07-23,SKU_23,WH_4,SUP_8,West,12,265,14,236,0,15.4,18.69,0,0,9.46,265,265,0,Accurate,0,0,Accurate
2024-07-24,SKU_23,WH_4,SUP_8,West,32,233,14,236,0,15.4,18.69,1,0,32.44,233,233,0,Accurate,0,0,Accurate
2024-07-25,SKU_23,WH_4,SUP_8,East,13,583,14,236,363,15.4,18.69,0,0,10.43,583,583,0,Accurate,0,0,Accurate
2024-07-26,SKU_23,WH_4,SUP_8,South,17,566,14,236,0,15.4,18.69,0,0,18.41,566,566,0,Accurate,0,0,Accurate
2024-07-27,SKU_23,WH_4,SUP_8,East,18,548,14,236,0,15.4,18.69,1,0,20.01,548,548,0,Accurate,0,0,Accurate
2024-07-28,SKU_23,WH_4,SUP_8,West,15,533,14,236,0,15.4,18.69,0,0,9.26,533,533,0,Accurate,0,0,Accurate
2024-07-29,SKU_23,WH_4,SUP_8,North,13,520,14,236,0,15.4,18.69,0,0,13.38,520,520,0,Accurate,0,0,Accurate
2024-07-30,SKU_23,WH_4,SUP_8,North,12,508,14,236,0,15.4,18.69,0,0,8.06,508,508,0,Accurate,0,0,Accurate
2024-07-31,SKU_23,WH_4,SUP_8,West,11,497,14,236,0,15.4,18.69,0,0,8.7,497,497,0,Accurate,0,0,Accurate
2024-08-01,SKU_23,WH_4,SUP_8,West,14,483,14,236,0,15.4,18.69,0,0,15.86,483,483,0,Accurate,0,0,Accurate
2024-08-02,SKU_23,WH_4,SUP_8,South,20,463,14,236,0,15.4,18.69,1,0,22.69,463,463,0,Accurate,0,0,Accurate
2024-08-03,SKU_23,WH_4,SUP_8,East,23,440,14,236,0,15.4,18.69,0,0,20.35,440,440,0,Accurate,0,0,Accurate
2024-08-04,SKU_23,WH_4,SUP_8,South,16,424,14,236,0,15.4,18.69,0,0,21.04,424,424,0,Accurate,0,0,Accurate
2024-08-05,SKU_23,WH_4,SUP_8,West,8,416,14,236,0,15.4,18.69,0,0,13.1,416,416,0,Accurate,0,0,Accurate
2024-08-06,SKU_23,WH_4,SUP_8,North,21,395,14,236,0,15.4,18.69,0,0,23.46,395,395,0,Accurate,0,0,Accurate
2024-08-07,SKU_23,WH_4,SUP_8,North,20,375,14,236,0,15.4,18.69,0,0,15.58,375,375,0,Accurate,0,0,Accurate
2024-08-08,SKU_23,WH_4,SUP_8,West,11,364,14,236,0,15.4,18.69,0,0,14.68,364,364,0,Accurate,0,0,Accurate
2024-08-09,SKU_23,WH_4,SUP_8,East,10,354,14,236,0,15.4,18.69,0,0,15.02,354,354,0,Accurate,0,0,Accurate
2024-08-10,SKU_23,WH_4,SUP_8,North,13,341,14,236,0,15.4,18.69,0,0,13.85,341,341,0,Accurate,0,0,Accurate
2024-08-11,SKU_23,WH_4,SUP_8,East,8,333,14,236,0,15.4,18.69,0,0,7.34,333,333,0,Accurate,0,0,Accurate
2024-08-12,SKU_23,WH_4,SUP_8,West,3,330,14,236,0,15.4,18.69,0,0,0.0,330,330,0,Accurate,0,0,Accurate
2024-08-13,SKU_23,WH_4,SUP_8,East,19,311,14,236,0,15.4,18.69,0,0,18.6,311,303,-8,Inaccurate,1,1,Moderate
2024-08-14,SKU_23,WH_4,SUP_8,North,17,294,14,236,0,15.4,18.69,0,0,21.31,294,294,0,Accurate,0,0,Accurate
2024-08-15,SKU_23,WH_4,SUP_8,West,2,292,14,236,0,15.4,18.69,0,0,2.21,292,292,0,Accurate,0,0,Accurate
2024-08-16,SKU_23,WH_4,SUP_8,North,11,281,14,236,0,15.4,18.69,0,0,10.38,281,281,0,Accurate,0,0,Accurate
2024-08-17,SKU_23,WH_4,SUP_8,South,22,259,14,236,0,15.4,18.69,0,0,20.79,259,259,0,Accurate,0,0,Accurate
2024-08-18,SKU_23,WH_4,SUP_8,South,9,250,14,236,0,15.4,18.69,0,0,9.4,250,250,0,Accurate,0,0,Accurate
2024-08-19,SKU_23,WH_4,SUP_8,South,10,240,14,236,0,15.4,18.69,0,0,6.83,240,240,0,Accurate,0,0,Accurate
2024-08-20,SKU_23,WH_4,SUP_8,South,15,225,14,236,0,15.4,18.69,0,0,14.08,225,225,0,Accurate,0,0,Accurate
2024-08-21,SKU_23,WH_4,SUP_8,East,6,531,14,236,312,15.4,18.69,0,0,4.82,531,531,0,Accurate,0,0,Accurate
2024-08-22,SKU_23,WH_4,SUP_8,East,11,520,14,236,0,15.4,18.69,1,0,10.17,520,520,0,Accurate,0,0,Accurate
2024-08-23,SKU_23,WH_4,SUP_8,North,14,506,14,236,0,15.4,18.69,0,0,14.88,506,506,0,Accurate,0,0,Accurate
2024-08-24,SKU_23,WH_4,SUP_8,West,8,498,14,236,0,15.4,18.69,0,0,1.51,498,498,0,Accurate,0,0,Accurate
2024-08-25,SKU_23,WH_4,SUP_8,West,8,490,14,236,0,15.4,18.69,0,0,7.11,490,485,-5,Inaccurate,0,1,Minor
2024-08-26,SKU_23,WH_4,SUP_8,South,9,481,14,236,0,15.4,18.69,0,0,10.29,481,481,0,Accurate,0,0,Accurate
2024-08-27,SKU_23,WH_4,SUP_8,North,18,463,14,236,0,15.4,18.69,0,0,21.89,463,463,0,Accurate,0,0,Accurate
2024-08-28,SKU_23,WH_4,SUP_8,South,7,456,14,236,0,15.4,18.69,0,0,8.25,456,456,0,Accurate,0,0,Accurate
2024-08-29,SKU_23,WH_4,SUP_8,South,6,450,14,236,0,15.4,18.69,0,0,3.54,450,450,0,Accurate,0,0,Accurate
2024-08-30,SKU_23,WH_4,SUP_8,North,16,434,14,236,0,15.4,18.69,0,0,17.0,434,434,0,Accurate,0,0,Accurate
2024-08-31,SKU_23,WH_4,SUP_8,East,15,419,14,236,0,15.4,18.69,0,0,15.48,419,419,0,Accurate,0,0,Accurate
2024-09-01,SKU_23,WH_4,SUP_8,South,19,400,14,236,0,15.4,18.69,0,0,15.43,400,400,0,Accurate,0,0,Accurate
2024-09-02,SKU_23,WH_4,SUP_8,North,7,393,14,236,0,15.4,18.69,0,0,8.27,393,393,0,Accurate,0,0,Accurate
2024-09-03,SKU_23,WH_4,SUP_8,East,3,390,14,236,0,15.4,18.69,0,0,0.0,390,390,0,Accurate,0,0,Accurate
2024-09-04,SKU_23,WH_4,SUP_8,North,0,390,14,236,0,15.4,18.69,1,0,6.96,390,390,0,Accurate,0,0,Accurate
2024-09-05,SKU_23,WH_4,SUP_8,South,8,382,14,236,0,15.4,18.69,0,0,11.11,382,382,0,Accurate,0,0,Accurate
2024-09-06,SKU_23,WH_4,SUP_8,North,12,370,14,236,0,15.4,18.69,0,0,8.84,370,370,0,Accurate,0,0,Accurate
2024-09-07,SKU_23,WH_4,SUP_8,East,5,365,14,236,0,15.4,18.69,0,0,7.85,365,365,0,Accurate,0,0,Accurate
2024-09-08,SKU_23,WH_4,SUP_8,West,4,361,14,236,0,15.4,18.69,0,0,3.0,361,361,0,Accurate,0,0,Accurate
2024-09-09,SKU_23,WH_4,SUP_8,North,9,352,14,236,0,15.4,18.69,0,0,3.03,352,352,0,Accurate,0,0,Accurate
2024-09-10,SKU_23,WH_4,SUP_8,South,12,340,14,236,0,15.4,18.69,0,0,13.24,340,340,0,Accurate,0,0,Accurate
2024-09-11,SKU_23,WH_4,SUP_8,East,11,329,14,236,0,15.4,18.69,1,0,12.7,329,329,0,Accurate,0,0,Accurate
2024-09-12,SKU_23,WH_4,SUP_8,South,5,324,14,236,0,15.4,18.69,0,0,7.16,324,324,0,Accurate,0,0,Accurate
2024-09-13,SKU_23,WH_4,SUP_8,West,10,314,14,236,0,15.4,18.69,0,0,12.69,314,329,15,Inaccurate,1,0,Moderate
2024-09-14,SKU_23,WH_4,SUP_8,North,13,301,14,236,0,15.4,18.69,0,0,10.28,301,301,0,Accurate,0,0,Accurate
2024-09-15,SKU_23,WH_4,SUP_8,East,5,296,14,236,0,15.4,18.69,0,0,9.91,296,296,0,Accurate,0,0,Accurate
2024-09-16,SKU_23,WH_4,SUP_8,South,13,283,14,236,0,15.4,18.69,0,0,11.88,283,283,0,Accurate,0,0,Accurate
2024-09-17,SKU_23,WH_4,SUP_8,North,9,274,14,236,0,15.4,18.69,0,0,10.67,274,274,0,Accurate,0,0,Accurate
2024-09-18,SKU_23,WH_4,SUP_8,East,14,260,14,236,0,15.4,18.69,0,0,16.03,260,260,0,Accurate,0,0,Accurate
2024-09-19,SKU_23,WH_4,SUP_8,West,19,241,14,236,0,15.4,18.69,1,0,24.23,241,241,0,Accurate,0,0,Accurate
2024-09-20,SKU_23,WH_4,SUP_8,West,7,234,14,236,0,15.4,18.69,0,0,0.0,234,234,0,Accurate,0,0,Accurate
2024-09-21,SKU_23,WH_4,SUP_8,West,18,497,14,236,281,15.4,18.69,1,0,17.72,497,497,0,Accurate,0,0,Accurate
2024-09-22,SKU_23,WH_4,SUP_8,West,4,493,14,236,0,15.4,18.69,0,0,2.81,493,493,0,Accurate,0,0,Accurate
2024-09-23,SKU_23,WH_4,SUP_8,South,15,478,14,236,0,15.4,18.69,0,0,12.63,478,479,1,Inaccurate,0,0,Minor
2024-09-24,SKU_23,WH_4,SUP_8,East,3,475,14,236,0,15.4,18.69,0,0,7.69,475,475,0,Accurate,0,0,Accurate
2024-09-25,SKU_23,WH_4,SUP_8,North,10,465,14,236,0,15.4,18.69,0,0,8.61,465,465,0,Accurate,0,0,Accurate
2024-09-26,SKU_23,WH_4,SUP_8,West,6,459,14,236,0,15.4,18.69,1,0,2.2,459,459,0,Accurate,0,0,Accurate
2024-09-27,SKU_23,WH_4,SUP_8,South,10,449,14,236,0,15.4,18.69,0,0,11.59,449,449,0,Accurate,0,0,Accurate
2024-09-28,SKU_23,WH_4,SUP_8,East,13,436,14,236,0,15.4,18.69,0,0,18.91,436,436,0,Accurate,0,0,Accurate
2024-09-29,SKU_23,WH_4,SUP_8,West,4,432,14,236,0,15.4,18.69,0,0,7.46,432,432,0,Accurate,0,0,Accurate
2024-09-30,SKU_23,WH_4,SUP_8,North,14,418,14,236,0,15.4,18.69,0,0,8.94,418,418,0,Accurate,0,0,Accurate
2024-10-01,SKU_23,WH_4,SUP_8,South,3,415,14,236,0,15.4,18.69,0,0,3.89,415,415,0,Accurate,0,0,Accurate
2024-10-02,SKU_23,WH_4,SUP_8,East,11,404,14,236,0,15.4,18.69,0,0,17.16,404,404,0,Accurate,0,0,Accurate
2024-10-03,SKU_23,WH_4,SUP_8,West,12,392,14,236,0,15.4,18.69,0,0,13.98,392,392,0,Accurate,0,0,Accurate
